"","date","user_id","type","value"
"4677",3044,81,2,3.767391205
"4678",553,43,4,1.990878582
"4679",4351,97,1,1.1199999
"4680",2856,55,2,1.3599999
"4681",1643,19,2,3.789912462
"4682",2698,98,4,3.792572021
"4683",2592,33,4,4
"4684",1652,56,2,1.88697958
"4685",17,10,2,2.063652039
"4686",2734,46,2,3.16
"4687",3891,64,1,3.780331373
"4688",2428,76,4,2.382155895
"4689",1582,34,3,2
"4690",4023,17,4,1.72
"4691",1138,76,4,2.24
"4692",662,23,2,0.48000002
"4693",2210,25,4,0.830639839
"4694",4542,83,4,2.178071499
"4695",539,46,4,3
"4696",4170,52,2,2.101929188
"4697",3568,7,4,3.486646175
"4698",1459,17,2,1.6400001
"4699",394,52,4,1.5999999
"4700",3839,80,2,3.28
"4701",690,43,4,2.567929029
"4702",1018,75,1,3
"4703",1378,66,4,2
"4704",2640,83,2,3.28
"4705",3439,46,2,2.28
"4706",721,62,2,1.30553627
"4707",2589,59,2,3.655422688
"4708",3047,66,2,4
"4709",2542,81,2,3.32
"4710",2205,66,2,0.784896851
"4711",386,14,2,1.48
"4712",3681,67,4,3.88
"4713",4257,39,2,0
"4714",169,52,2,3.788221359
"4715",3748,76,4,1.3199999
"4716",3877,56,4,3.6
"4717",271,80,4,1.543228865
"4718",2073,18,2,3.6
"4719",903,52,3,3.28
"4720",3365,82,4,1.96
"4721",1321,91,2,1.862891436
"4722",228,52,2,3.08
"4723",3804,90,4,2
"4724",2415,80,4,2
"4725",2474,83,2,2.8
"4726",2172,83,4,0
"4727",886,18,4,4
"4728",3326,59,2,3.9655478
"4729",2850,59,1,3.52
"4730",3688,73,4,1
"4731",397,18,2,0.892925501
"4732",3928,86,4,0.235589504
"4733",4585,17,4,0.716335535
"4734",3965,12,2,0.55999994
"4735",2511,52,4,0.76
"4736",3562,14,2,0.8399999
"4737",3249,17,4,1.944276571
"4738",2831,14,1,4
"4739",2719,10,2,2.12
"4740",620,12,2,4
"4741",118,55,2,3.28
"4742",3172,12,4,3.4
"4743",2400,10,4,3.512493372
"4744",2347,49,2,0.03999996
"4745",948,13,4,3.741109371
"4746",3184,10,4,4
"4747",4234,33,4,2.52
"4748",1738,52,4,3.770503521
"4749",2990,3,2,3.931107044
"4750",704,60,4,1.96
"4751",4358,81,2,1.784188032
"4752",1348,77,4,0.03999996
"4753",2906,64,4,1.52
"4754",113,90,4,1.832727909
"4755",594,46,2,3.820161104
"4756",3134,23,4,2.4
"4757",3016,40,4,3.12
"4758",2447,33,2,3.993192196
"4759",644,52,2,1
"4760",4339,90,4,4
"4761",1569,52,1,3.96
"4762",1802,46,4,3
"4763",4504,17,2,4
"4764",2385,33,4,2.328774691
"4765",2264,34,2,3.819522381
"4766",4058,17,4,2.932130814
"4767",1113,54,2,3.08
"4768",908,26,4,3.4
"4769",96,66,2,0
"4770",4521,65,3,2.2
"4771",2623,33,4,0
"4772",3099,52,4,2.72
"4773",3,4,2,3.6399999
"4774",4687,98,4,1.3599999
"4775",2238,60,2,2.3200002
"4776",138,33,4,2
"4777",3798,73,2,1
"4778",67,12,2,0
"4779",1577,64,4,0.72
"4780",3844,24,2,3.6399999
"4781",1167,7,2,3.6
"4782",24,14,4,3.52
"4783",1535,27,2,3.96
"4784",3189,12,2,2.46790266
"4785",4251,69,2,2.28
"4786",1026,52,2,4
"4787",3482,33,4,3.88
"4788",1782,65,4,0.933867693
"4789",272,81,2,4
"4790",1546,75,4,4
"4791",2293,46,4,1.248581648
"4792",3614,46,2,3.96
"4793",2395,82,2,3.92
"4794",4344,54,1,2.333622694
"4795",1670,43,4,3
"4796",817,39,4,4
"4797",175,46,4,2.2
"4798",1846,69,4,0.367567778
"4799",2221,52,4,3
"4800",2965,83,2,2.2
"4801",479,32,4,2.523010969
"4802",4674,10,4,2.727790356
"4803",2750,30,2,0
"4804",2272,90,2,2.35652256
"4805",1115,10,4,1.8
"4806",1499,80,2,2.802924395
"4807",1067,0,2,2
"4808",188,60,2,1.5999999
"4809",1569,97,4,3.84
"4810",3976,46,2,2
"4811",141,90,4,1.4000001
"4812",1988,45,1,2
"4813",997,66,4,4
"4814",4207,90,4,0.5999999
"4815",2899,2,2,2.532091141
"4816",1820,66,4,2.76
"4817",1796,66,2,2
"4818",4617,65,2,2.88
"4819",3263,64,4,1.4000001
"4820",3264,19,2,2
"4821",2387,40,2,0.79999995
"4822",1166,19,1,3.52
"4823",1032,52,2,2.4
"4824",2120,7,2,4
"4825",1937,46,4,4
"4826",4077,90,4,3.706715584
"4827",2921,16,2,2.08
"4828",2269,68,2,2.453074455
"4829",3410,91,4,2.92
"4830",4281,8,4,2.12253046
"4831",1397,33,2,3.736953974
"4832",32,48,2,2.6
"4833",2918,97,4,3.96
"4834",2798,51,4,3.4
"4835",2409,46,4,1.534739256
"4836",1071,19,4,0.8800001
"4837",1303,39,2,2.04
"4838",3310,66,4,2.326311827
"4839",3468,88,4,3.343348265
"4840",2860,17,2,2.96
"4841",4010,60,2,3.878356218
"4842",928,68,2,2
"4843",880,59,2,0.48000002
"4844",2730,0,2,1.6800001
"4845",4599,80,4,1.984294415
"4846",2105,80,2,2.3600001
"4847",4658,14,2,1.642428875
"4848",712,81,4,0.16000009
"4849",625,39,4,0
"4850",3260,82,2,1.988948107
"4851",4241,60,4,1.720105171
"4852",4194,33,4,2.994455099
"4853",3543,64,2,3.8
"4854",4427,17,4,1.992113829
"4855",182,66,2,0.44000006
"4856",4100,17,2,2.56375432
"4857",3765,75,4,2.08
"4858",290,32,4,0.48000002
"4859",1627,26,2,0.752594948
"4860",3220,79,4,2
"4861",2204,52,4,3.16
"4862",2736,49,4,2.617203236
"4863",661,33,4,3.656131268
"4864",238,17,3,3.92
"4865",3052,97,2,1.8399999
"4866",3774,34,4,0.982891321
"4867",4311,12,4,1.333539963
"4868",4706,46,4,3.707616329
"4869",506,59,2,1
"4870",4601,79,4,3.8
"4871",4060,90,2,3
"4872",1583,41,4,3.114515066
"4873",806,26,2,4
"4874",3883,75,4,3.801231146
"4875",1730,54,2,2.30795598
"4876",3094,17,4,0.892601252
"4877",3085,7,2,2.3600001
"4878",1133,90,2,0.013153791
"4879",3546,50,2,2.263245106
"4880",2587,69,4,2.44
"4881",3011,10,2,2.72
"4882",551,90,4,2.296107054
"4883",3512,33,4,3.32
"4884",2666,97,4,1
"4885",3426,53,4,4
"4886",4701,97,2,2.193057537
"4887",1280,52,2,4
"4888",2423,7,4,4
"4889",4481,66,4,2.354933977
"4890",458,59,2,2.4
"4891",2045,57,4,4
"4892",3386,89,1,1.44
"4893",3383,87,4,1.652227163
"4894",741,5,2,2.04
"4895",2047,52,4,3.604445934
"4896",909,32,2,3.250205755
"4897",2426,99,4,0
"4898",960,80,4,1.56
"4899",2162,46,4,0.03999996
"4900",714,52,4,2.56
"4901",3485,53,4,2.44
"4902",3269,82,4,1.8399999
"4903",312,74,2,1.380271196
"4904",1721,33,4,0.07999992
"4905",4491,17,2,3.08
"4906",3341,49,2,3.288907528
"4907",3002,40,4,0.972900152
"4908",2355,24,4,4
"4909",3849,39,4,0.74087739
"4910",4188,51,2,1.96
"4911",1509,94,2,2.581280231
"4912",865,82,2,3.92
"4913",1919,12,4,0.119999886
"4914",4164,52,4,1.8800001
"4915",3447,52,2,4
"4916",227,85,1,3.743355989
"4917",850,22,4,2.106235027
"4918",422,34,2,2.996755362
"4919",3501,39,2,1.8
"4920",485,65,4,4
"4921",1736,46,4,3.279807091
"4922",1605,75,4,4
"4923",3597,33,2,3.0145998
"4924",3818,33,4,4
"4925",4307,84,2,2.92
"4926",2085,39,4,1
"4927",4067,52,4,3.181820869
"4928",2975,83,3,1
"4929",3425,56,4,3
"4930",733,55,4,3.88
"4931",4697,60,4,1.175574541
"4932",3458,56,2,2.962014437
"4933",4621,10,4,3.24
"4934",157,4,4,0
"4935",3963,68,2,3.68
"4936",2482,32,2,2.184371233
"4937",2215,95,2,1.3199999
"4938",253,33,2,0.48000002
"4939",3472,87,4,4
"4940",1989,57,2,1.854102612
"4941",1603,64,2,1.56
"4942",3663,59,2,3.181820869
"4943",4323,3,2,1.170239449
"4944",4568,52,4,0
"4945",2139,43,2,1.759389162
"4946",2093,39,2,0.9200001
"4947",2294,60,4,1.1199999
"4948",739,69,4,3.6399999
"4949",3655,13,2,4
"4950",1418,52,4,1.545890331
"4951",4259,53,4,1
"4952",1445,46,4,3.029622078
"4953",3197,90,4,1
"4954",4193,95,4,1.273945093
"4955",1845,98,2,1.4000001
"4956",2051,66,2,3.035211325
"4957",64,44,4,3.92
"4958",2339,46,4,0
"4959",1799,39,4,1.5999999
"4960",2328,39,4,3.875999689
"4961",2925,63,2,0
"4962",2965,80,4,1.5999999
"4963",1597,98,4,1.3199999
"4964",2169,68,2,3.887255192
"4965",4164,19,2,3.482424259
"4966",4543,97,2,3.92
"4967",3617,19,2,1.710382938
"4968",2388,60,2,1.8399999
"4969",744,56,2,2.08
"4970",4342,22,2,3.4965446
"4971",102,66,4,1.44
"4972",4593,52,4,0
"4973",4240,17,1,0
"4974",1439,52,2,4
"4975",681,66,1,3.12
"4976",2937,1,2,3.929146528
"4977",1484,23,4,2.063652039
"4978",890,33,4,3
"4979",3197,72,4,0.96000004
"4980",3625,66,4,1.76
"4981",2010,59,4,3.457748651
"4982",4456,97,4,2.410634995
"4983",1792,13,4,1.8399999
"4984",3474,1,4,1.862891436
"4985",4179,59,4,0.6400001
"4986",730,26,2,3.88
"4987",3239,19,2,2.324548244
"4988",1308,46,2,2.1599998
"4989",582,80,2,2.12
"4990",1538,83,4,1.939290762
"4991",2680,38,4,3.12898016
"4992",2413,83,2,1.4000001
"4993",4047,88,2,3.04
"4994",3782,23,2,2.601055861
"4995",522,17,2,1.8800001
"4996",3355,75,2,3.08
"4997",3288,24,2,4
"4998",145,60,2,1.2
"4999",766,17,2,4
"5000",1249,43,4,0
"5001",1760,33,4,0
"5002",3783,52,2,3
"5003",3213,33,4,1
"5004",4240,10,2,3.868142366
"5005",1332,59,4,4
"5006",3460,52,2,1.652227163
"5007",1224,90,4,3.88
"5008",1457,17,2,4
"5009",2251,88,3,3.88
"5010",2670,22,4,1.96
"5011",1984,5,4,2.72
"5012",847,34,4,2.011384487
"5013",2386,17,1,2.902017593
"5014",3646,59,4,2.228680134
"5015",1987,56,1,0.582175016
"5016",3353,66,2,2.686517715
"5017",3879,90,2,2.08
"5018",176,78,4,3.88
"5019",1407,66,4,1.487138033
"5020",2138,23,4,3.534937143
"5021",135,25,4,2.285411835
"5022",2430,8,3,1.3599999
"5023",761,76,4,1.693448782
"5024",1362,8,4,0
"5025",338,81,2,1
"5026",390,81,4,4
"5027",1957,90,2,1
"5028",2892,9,4,1.9200001
"5029",4613,85,2,4
"5030",3159,46,4,3.28
"5031",275,98,2,1.444152832
"5032",266,17,2,2
"5033",836,95,2,1.44
"5034",909,60,2,1.08419466
"5035",2699,98,4,3.32
"5036",634,46,4,4
"5037",2230,48,4,0.16000009
"5038",1891,33,4,0.882004499
"5039",3150,43,2,1.5999999
"5040",1578,33,2,1.3199999
"5041",4363,64,2,0.739622593
"5042",4384,4,4,3.56
"5043",2972,78,4,1.886151075
"5044",3312,80,4,1.6800001
"5045",110,59,3,2.96
"5046",2792,4,1,2
"5047",97,7,1,3.884147406
"5048",47,83,2,4
"5049",3165,75,4,2.265390158
"5050",2900,78,2,3.2
"5051",547,69,2,0.20000005
"5052",3457,90,4,2.6399999
"5053",457,17,2,2
"5054",2269,21,4,3.44
"5055",4035,9,4,2.081223011
"5056",3730,44,2,3.96
"5057",3155,95,2,2
"5058",487,11,2,1.2
"5059",4580,62,4,1.76
"5060",4663,46,4,1
"5061",3367,59,2,3
"5062",42,33,2,4
"5063",3142,43,4,4
"5064",1905,74,4,3.596003294
"5065",77,52,4,2.56
"5066",2697,19,2,2.60948348
"5067",1821,32,4,2
"5068",4472,78,4,3.08
"5069",435,68,4,0
"5070",2803,24,4,1
"5071",2181,58,4,1.468477011
"5072",4430,66,4,0
"5073",3943,90,4,3.231533051
"5074",30,33,4,1.175574541
"5075",4592,54,2,2
"5076",2204,17,2,0
"5077",4414,17,2,2
"5078",589,74,4,2.3600001
"5079",3057,52,4,1.966455221
"5080",318,40,4,2.986037731
"5081",1721,59,2,3.761288166
"5082",2139,52,2,4
"5083",329,76,4,2.941627502
"5084",2253,66,4,3.56
"5085",273,75,4,0.76
"5086",1966,22,2,1.2
"5087",1109,60,4,3.92
"5088",3413,17,3,0.417665005
"5089",1075,33,4,2.24
"5090",2677,33,4,2.52
"5091",2223,39,1,2.6
"5092",3989,54,2,3.297321796
"5093",4704,1,4,2.289347172
"5094",3132,95,2,1.56
"5095",3661,97,2,2.680358171
"5096",3113,39,4,1.060422421
"5097",4441,25,2,2
"5098",3325,20,2,0
"5099",4158,52,2,1.127761602
"5100",2934,34,4,2.3600001
"5101",415,0,4,3.84
"5102",317,46,2,2.04
"5103",2138,64,2,2.3600001
"5104",1798,56,2,2.56
"5105",2633,83,2,0.68000007
"5106",3718,73,4,0.864123821
"5107",1772,90,2,3
"5108",3328,59,2,0.76
"5109",1383,74,2,3.275367975
"5110",1634,73,2,3.4
"5111",1612,57,4,1.421273232
"5112",3228,78,4,2.92
"5113",4666,17,2,1.530622721
"5114",2099,73,4,3.401312351
"5115",3189,33,2,1
"5116",548,66,4,2.029019833
"5117",3203,52,2,3.719089746
"5118",2579,39,4,0.07999992
"5119",2004,66,2,2
"5120",3991,62,2,1.739900351
"5121",1197,33,2,1.3599999
"5122",3633,49,4,3.84
"5123",211,2,4,1.3999331
"5124",1533,19,4,2
"5125",3093,4,1,4
"5126",4575,43,2,4
"5127",748,19,2,0.5999999
"5128",3400,13,2,3.20442009
"5129",4043,60,2,2.028351545
"5130",1865,72,4,4
"5131",4303,65,3,2
"5132",3279,95,2,2
"5133",1654,46,4,1.304448843
"5134",3615,8,2,2.63872695
"5135",1857,8,4,4
"5136",816,54,4,3.6399999
"5137",2931,34,2,3.314727545
"5138",1559,64,2,0.6400001
"5139",980,69,4,4
"5140",1047,52,2,1.988948107
"5141",2219,98,4,2.727790356
"5142",4670,8,4,3.694090843
"5143",3152,60,4,2.76
"5144",3311,17,4,1.600184917
"5145",705,92,2,2.08
"5146",4262,81,4,3
"5147",4253,34,4,1
"5148",58,17,4,3.28
"5149",3618,52,1,3
"5150",153,52,4,3.562577963
"5151",625,36,4,2.2
"5152",3376,53,2,2.52
"5153",4027,11,4,3.52
"5154",1746,66,4,2.44
"5155",3784,80,2,2
"5156",486,46,2,3.28
"5157",3727,60,2,1
"5158",2003,79,2,2.76
"5159",970,33,4,2.24
"5160",1260,73,4,0.44000006
"5161",1784,34,4,3.728015423
"5162",2467,51,2,1.8399999
"5163",3821,6,2,2.24
"5164",2121,66,4,3.655164957
"5165",994,52,4,1.972355127
"5166",2867,65,2,1.4000001
"5167",4213,17,2,4
"5168",25,52,2,1.78126955
"5169",1875,0,2,2.861895561
"5170",1743,40,4,0.03999996
"5171",4646,49,2,0
"5172",1419,17,2,3.284502268
"5173",1139,95,2,3.28
"5174",3223,30,2,0.5999999
"5175",4633,74,2,1.551362753
"5176",1953,32,2,3.0499506
"5177",300,16,2,1.9200001
"5178",3695,60,4,2.56
"5179",889,35,4,2.28
"5180",1967,64,2,3
"5181",2267,60,4,3.04
"5182",1318,84,4,2.08
"5183",1336,37,2,2.469602585
"5184",939,62,2,2.56
"5185",1363,5,4,2.1599998
"5186",2740,80,3,3.16
"5187",2993,83,4,1.248581648
"5188",1927,33,2,2.680358171
"5189",1455,34,4,3.647969007
"5190",4626,33,2,1.96
"5191",2411,75,2,3.44
"5192",1174,3,1,2.6799998
"5193",2605,68,4,4
"5194",3010,98,2,1.6800001
"5195",2590,53,2,4
"5196",3554,67,3,1.8399999
"5197",2027,98,4,2.3200002
"5198",495,23,2,2.569242954
"5199",3164,97,2,0.795271397
"5200",3675,90,2,0.986649752
"5201",2101,98,4,0
"5202",1526,26,4,0.119999886
"5203",4500,60,4,4
"5204",2523,68,3,1.419293404
"5205",2422,16,2,3.003801823
"5206",716,38,4,0.79999995
"5207",2788,52,4,1.96
"5208",3295,10,4,4
"5209",3505,99,3,3.16
"5210",2571,32,2,2.72
"5211",1839,32,2,2.96
"5212",1489,78,4,1.531274319
"5213",1710,20,2,0.20000005
"5214",2656,64,2,3.2
"5215",516,92,4,1.817929983
"5216",4016,52,2,3
"5217",2144,64,2,1.394467115
"5218",3313,66,2,2.161615133
"5219",737,80,2,3.4
"5220",696,19,4,1.1600001
"5221",686,90,2,4
"5222",174,89,1,0
"5223",2946,17,4,2
"5224",4529,84,4,0.620795488
"5225",76,85,4,3.250205755
"5226",4056,8,4,4
"5227",3291,90,2,4
"5228",2586,43,4,0.859238863
"5229",9,46,2,1.1600001
"5230",2197,66,2,1
"5231",3204,21,2,4
"5232",1629,17,1,4
"5233",2514,68,2,1.8
"5234",1572,39,1,3.92
"5235",4061,56,4,3.474902153
"5236",3252,90,4,4
"5237",3450,46,2,2.8400002
"5238",469,39,2,0.878174782
"5239",2297,19,2,0.07999992
"5240",2454,84,2,1
"5241",349,59,4,3.04
"5242",4483,64,2,4
"5243",46,17,4,1.670678377
"5244",98,17,2,3.660030127
"5245",4709,67,4,2.08
"5246",1369,92,3,2.6399999
"5247",2338,75,4,2
"5248",3509,48,4,0.986649752
"5249",3712,56,2,1.531274319
"5250",464,33,2,3.96
"5251",3444,80,2,2.8400002
"5252",3923,29,4,1.96
"5253",1101,36,2,2.552620888
"5254",2581,90,4,3
"5255",3206,65,4,4
"5256",1810,91,2,1.543228865
"5257",742,90,2,0.68000007
"5258",2781,65,2,2.6799998
"5259",3871,52,2,4
"5260",876,33,4,2
"5261",3849,46,4,2.56
"5262",3644,30,2,2.326499939
"5263",2265,52,2,1.6800001
"5264",1262,3,4,2.342114687
"5265",4645,39,2,2.157099485
"5266",366,59,2,3.4
"5267",499,66,2,3.56
"5268",2109,99,4,1.04
"5269",1976,38,2,1.52
"5270",3081,59,4,0.901469231
"5271",1919,46,2,0.984345198
"5272",2581,39,2,3.209876537
"5273",3342,64,4,1.2
"5274",2515,6,4,0.20000005
"5275",4003,83,2,3
"5276",1508,53,2,1.1600001
"5277",2126,45,4,2.734970331
"5278",3,73,4,3.459550858
"5279",734,52,2,0.8399999
"5280",3576,52,4,1.637830496
"5281",2374,52,4,0.910070419
"5282",1068,52,4,2.199242353
"5283",2435,66,2,1.64896369
"5284",2923,46,3,3.76
"5285",2468,35,4,3.28
"5286",789,91,2,2.4
"5287",1276,33,4,3.6
"5288",1173,59,1,2.3600001
"5289",1733,66,2,2.381974697
"5290",2741,7,2,2.08
"5291",3713,19,4,0.184983492
"5292",954,43,2,3.799643993
"5293",4500,71,2,3.662739515
"5294",3059,17,2,2.391156435
"5295",771,54,4,2.048574924
"5296",1553,6,4,0.8800001
"5297",1462,46,2,4
"5298",4508,38,4,3.96
"5299",185,80,4,1.787372589
"5300",1771,60,2,3.92
"5301",2229,10,2,1
"5302",3174,6,4,3.96
"5303",1720,71,2,3.642474651
"5304",824,80,2,1.8399999
"5305",1669,90,4,0.186339617
"5306",691,97,4,2.3600001
"5307",341,65,2,0.377104998
"5308",617,34,4,3.8
"5309",1375,43,4,4
"5310",3564,32,2,1.6800001
"5311",4008,52,2,3.177338839
"5312",4636,94,2,3.998417377
"5313",489,23,2,1.5999999
"5314",3559,46,4,0.8800001
"5315",2791,48,4,2.797771931
"5316",2614,60,2,3.96
"5317",3887,52,2,2.3600001
"5318",3594,64,2,1.44
"5319",2209,89,4,0
"5320",2361,46,1,2.6799998
"5321",3887,90,2,1.76
"5322",4669,4,4,1.132752657
"5323",4042,66,3,1.9200001
"5324",4282,37,4,1.171643972
"5325",504,68,4,3.04
"5326",1683,59,2,0.03999996
"5327",3841,8,2,2.6799998
"5328",942,20,4,3.38103199
"5329",25,90,3,3.197058201
"5330",1242,10,2,1.636946917
"5331",3124,33,2,3.876600981
"5332",3850,35,4,1.515756369
"5333",255,59,4,2
"5334",2446,46,4,1.4000001
"5335",4418,46,4,2.2
"5336",3040,91,4,3.84
"5337",2062,88,4,1.160715342
"5338",2613,12,2,2.927213669
"5339",3228,73,3,3.070351362
"5340",461,59,2,1.3199999
"5341",1695,43,4,2.244269371
"5342",1781,90,4,3.925985098
"5343",1127,97,2,4
"5344",3343,7,2,3.76
"5345",913,29,4,1.9200001
"5346",1661,55,4,1.314938307
"5347",4128,6,4,1.96
"5348",4089,34,4,4
"5349",2344,12,2,3.84
"5350",436,53,4,0.03999996
"5351",917,79,4,2.243603468
"5352",520,33,4,1
"5353",2969,68,4,1.479614019
"5354",2324,45,2,1.8399999
"5355",3721,97,2,2
"5356",104,60,2,3.189279795
"5357",1811,76,2,1.24
"5358",2464,60,3,1.645323753
"5359",4078,23,2,2.266943455
"5360",4502,64,4,1.6400001
"5361",1601,66,4,2.12
"5362",4226,46,2,1
"5363",450,95,4,3.48
"5364",1317,92,2,0.79999995
"5365",199,17,3,2.56
"5366",3230,33,2,0
"5367",3666,75,2,4
"5368",4044,16,4,1.403262854
"5369",1286,60,2,0.24000001
"5370",3304,23,4,3.937302589
"5371",3346,11,2,2
"5372",3759,97,4,0.03999996
"5373",1179,13,2,2
"5374",1264,27,4,3.339605808
"5375",3729,82,4,2.238309145
"5376",2904,97,4,2
"5377",1623,51,3,1.854102612
"5378",960,64,2,3.96
"5379",4598,33,2,1.52
"5380",3880,82,1,3
"5381",4181,68,1,3.28
"5382",1527,22,4,1.88108182
"5383",3969,55,2,4
"5384",2159,39,4,3.415566444
"5385",4368,28,2,1.8
"5386",4225,59,1,0.20000005
"5387",2851,52,4,1.563921213
"5388",2402,69,4,1.96
"5389",2017,90,3,2.3200002
"5390",353,90,1,0.119999886
"5391",3436,97,4,2.48
"5392",1079,46,4,2.372474194
"5393",1664,46,2,3.04
"5394",848,78,2,4
"5395",4172,75,4,2.668357372
"5396",4647,90,2,1
"5397",3863,97,2,3
"5398",2122,59,4,2.04
"5399",755,83,4,2.161137104
"5400",1365,8,3,1
"5401",1180,52,4,2.72
"5402",528,35,3,0
"5403",2348,66,4,0
"5404",3434,52,2,1.051845789
"5405",1809,42,2,3.28
"5406",3696,52,2,1
"5407",340,17,1,3.28
"5408",3733,39,2,3.761437655
"5409",2549,46,2,2
"5410",2903,68,2,1.1600001
"5411",4004,40,4,2.597705126
"5412",3454,17,4,4
"5413",526,59,4,1.599208832
"5414",189,53,2,2.4
"5415",95,78,4,0.549781084
"5416",2731,9,2,3.226531982
"5417",3021,23,1,1.4000001
"5418",2287,90,4,4
"5419",4405,46,2,3.158394098
"5420",743,46,2,2.088094711
"5421",2804,97,4,1.28
"5422",3464,33,4,3.88
"5423",515,10,4,2
"5424",2092,83,2,1.3199999
"5425",1768,94,4,4
"5426",773,5,2,2.107432842
"5427",2250,46,4,3.44
"5428",1819,64,4,1.28
"5429",2238,95,4,1.813183069
"5430",3051,17,4,2
"5431",3671,46,2,2.212529659
"5432",4022,10,2,4
"5433",833,52,4,3
"5434",2886,7,4,2.085348129
"5435",1069,52,4,1.102006912
"5436",2023,9,1,3.229649544
"5437",2411,66,4,4
"5438",4411,17,2,3.12
"5439",545,66,2,1.9200001
"5440",738,90,4,1.24
"5441",2198,82,2,0.5999999
"5442",1823,59,2,2.383934021
"5443",3693,39,4,1.3599999
"5444",3407,80,2,0.974119186
"5445",3259,60,4,1.0799999
"5446",2379,66,2,4
"5447",2269,97,4,2.56
"5448",4369,16,2,0.96000004
"5449",1662,52,2,1.72
"5450",4563,72,2,2.56
"5451",753,54,2,2.454309464
"5452",1960,82,2,2.450796127
"5453",801,52,4,1.4000001
"5454",3502,78,4,1.776960135
"5455",1108,52,2,3.3600001
"5456",1707,82,2,3.16
"5457",3087,14,2,1.6400001
"5458",2794,26,2,0.933867693
"5459",4512,33,2,1.057923555
"5460",2755,10,2,3
"5461",981,64,2,4
"5462",3209,33,2,4
"5463",607,52,4,3.266172886
"5464",1444,33,2,2.154259205
"5465",3685,27,2,2.04
"5466",4267,65,2,2.397538662
"5467",3967,12,2,2.193057537
"5468",697,33,4,3.96
"5469",2010,23,2,3.96
"5470",3256,33,2,2.482489824
"5471",2819,59,2,1.72
"5472",4064,22,1,3.6
"5473",1500,60,4,2.092656136
"5474",552,6,2,3.189279795
"5475",4468,57,1,3
"5476",3552,19,2,2.126765728
"5477",1647,73,2,4
"5478",1433,46,4,3.482000589
"5479",1142,97,4,2.6399999
"5480",682,64,4,2
"5481",927,54,2,3.348777294
"5482",3543,30,4,2.359356403
"5483",756,78,4,1.427345037
"5484",3637,33,3,3.146550179
"5485",372,97,3,0
"5486",3647,33,4,3.68
"5487",4201,17,4,2.3686409
"5488",3665,1,4,3.92
"5489",339,23,2,1.8
"5490",1170,48,4,2.6399999
"5491",3302,33,4,3.4
"5492",4346,97,4,1.52
"5493",2209,92,4,1.2
"5494",773,52,2,2
"5495",2046,97,4,1.24
"5496",1739,33,4,1.2
"5497",2964,69,2,3.16
"5498",1680,10,2,1.532961369
"5499",1158,98,2,4
"5500",2926,17,4,2.777842045
"5501",1826,16,4,2
"5502",3057,56,4,1.8399999
"5503",2440,46,2,1.624304295
"5504",245,39,2,3.12
"5505",4178,59,2,2.04
"5506",3967,11,2,3.24
"5507",2262,52,4,2.48
"5508",712,97,2,1.966455221
"5509",2321,52,2,1.44
"5510",3432,97,2,4
"5511",80,46,3,3.176151752
"5512",721,82,2,0.85208416
"5513",938,91,2,2.985487938
"5514",1763,90,2,2.386620998
"5515",4402,17,1,0.03999996
"5516",3907,27,2,1.811957359
"5517",3004,33,2,1.878395081
"5518",4555,95,2,1.459645748
"5519",4291,52,2,1.3199999
"5520",1717,51,4,0.44000006
"5521",693,17,1,0.79999995
"5522",3404,37,3,3
"5523",1900,17,2,2
"5524",1018,60,4,1.52
"5525",2447,51,3,2.1599998
"5526",1156,43,4,1
"5527",1433,78,4,1.44
"5528",1394,39,4,4
"5529",1215,10,2,2
"5530",1513,17,2,1.091099262
"5531",4038,23,2,2.1599998
"5532",118,33,4,2.382155895
"5533",1469,33,4,1
"5534",2298,56,4,2.397538662
"5535",1572,61,2,3.956125498
"5536",4640,64,4,1.9200001
"5537",150,82,3,3.77015543
"5538",93,20,2,0.03999996
"5539",3086,95,4,2.8
"5540",505,64,2,3.688289404
"5541",1574,90,4,0.07999992
"5542",784,55,2,3.736559391
"5543",3694,51,4,2.257367849
"5544",3434,59,2,3.135034084
"5545",3674,80,2,1.8399999
"5546",4046,43,4,2.464271069
"5547",2722,50,4,2.147576332
"5548",1554,88,2,1
"5549",3737,52,4,1.72
"5550",2599,33,4,3
"5551",4095,18,2,0
"5552",3386,99,2,4
"5553",1159,33,4,1.8800001
